id,country,year,primary_energy_consumption,co2_emissions,percapita_consumption,coal_consumption,gas_consumption,geothermal_consumption,hydro_consumption,nuclear_consumption,oil_consumption,renewable_consumption,wind_consumption
3816,Philippines,2010,1.23,79.9,13,0.29,0.13,0.1,0.08,0,0.62,0.1,0
3817,Philippines,2011,1.25,80.5,13,0.32,0.14,0.1,0.1,0,0.59,0.11,0
3818,Philippines,2012,1.29,83.2,13.2,0.34,0.13,0.1,0.1,0,0.61,0.11,0
3819,Philippines,2013,1.39,91.9,13.9,0.42,0.12,0.09,0.1,0,0.64,0.11,0
3820,Philippines,2014,1.46,97.5,14.4,0.45,0.13,0.1,0.09,0,0.68,0.12,0
3821,Philippines,2015,1.6,106.7,15.5,0.49,0.12,0.11,0.08,0,0.78,0.13,0.01
3822,Philippines,2016,1.75,117.2,16.7,0.55,0.14,0.11,0.08,0,0.84,0.15,0.01
3823,Philippines,2017,1.92,129.8,18,0.65,0.14,0.11,0.09,0,0.89,0.15,0.01
3824,Philippines,2018,1.97,134.8,18.1,0.68,0.15,0.11,0.09,0,0.9,0.15,0.01
3825,Philippines,2019,2.03,141.5,18.4,0.73,0.15,0.11,0.08,0,0.92,0.15,0.01
3826,Philippines,2020,1.84,128.2,16.4,0.73,0.14,0.11,0.07,0,0.75,0.15,0.01
3827,Philippines,2021,1.96,135.8,17.3,0.79,0.12,0.11,0.09,0,0.81,0.16,0.01
3828,Philippines,2022,2.11,146.5,18.2,0.84,0.11,0.12,0.1,0,0.89,0.17,0.01
3829,Poland,1965,2.79,253,89.5,2.49,0.06,0,0.01,0,0.23,0,0
3830,Poland,1966,2.85,257.2,90.4,2.52,0.07,0,0.01,0,0.24,0,0
3831,Poland,1967,2.93,263.5,92.3,2.57,0.09,0,0.01,0,0.26,0,0
3832,Poland,1968,3.15,281.6,98.5,2.69,0.12,0,0.01,0,0.33,0,0
3833,Poland,1969,3.37,299,104.5,2.83,0.17,0,0.01,0,0.36,0,0
3834,Poland,1970,3.56,312.8,109.5,2.94,0.22,0,0.02,0,0.38,0,0
3835,Poland,1971,3.67,321.9,112.2,3.01,0.24,0,0.02,0,0.4,0,0
6017,                 European Union #,1986,,,,,,,3.06,,,,
3836,Poland,1972,3.87,339.4,117.3,3.15,0.25,0,0.02,0,0.45,0,0
3837,Poland,1973,3.94,342.7,118.5,3.16,0.26,0,0.02,0,0.5,0,0
3838,Poland,1974,4.07,352.1,121.3,3.25,0.27,0,0.02,0,0.53,0,0
3839,Poland,1975,4.39,380.1,129.6,3.5,0.29,0,0.02,0,0.58,0,0
3840,Poland,1976,4.63,400.6,135.2,3.66,0.31,0,0.02,0,0.64,0,0
3841,Poland,1977,4.83,417.4,139.6,3.79,0.33,0,0.02,0,0.68,0,0
3842,Poland,1978,5.07,437.5,145.3,3.97,0.34,0,0.02,0,0.73,0,0
3843,Poland,1979,5.14,443.8,146.1,4.02,0.36,0,0.02,0,0.74,0,0
3844,Poland,1980,5.38,465.9,151.6,4.26,0.37,0,0.03,0,0.73,0,0
3845,Poland,1981,4.85,419.3,135.4,3.79,0.35,0,0.02,0,0.69,0,0
3846,Poland,1982,4.94,428.6,136.6,3.93,0.35,0,0.02,0,0.65,0,0
3847,Poland,1983,4.97,429.6,135.9,3.92,0.35,0,0.02,0,0.67,0,0
3848,Poland,1984,5.16,447.3,140,4.09,0.37,0,0.01,0,0.69,0,0
3849,Poland,1985,5.28,457.7,142,4.18,0.37,0,0.02,0,0.7,0,0
3850,Poland,1986,5.43,469.4,145,4.29,0.4,0,0.02,0,0.72,0,0
3851,Poland,1987,5.6,485.6,148.8,4.44,0.41,0,0.02,0,0.73,0,0
3852,Poland,1988,5.5,474.8,145.4,4.32,0.41,0,0.02,0,0.75,0,0
3853,Poland,1989,5.29,456.6,139.4,4.13,0.4,0,0.02,0,0.75,0,0
3854,Poland,1990,4.36,373.5,114.5,3.28,0.37,0,0.02,0,0.68,0,0
3855,Poland,1991,4.26,368.4,111.7,3.25,0.35,0,0.02,0,0.65,0,0
3856,Poland,1992,4.08,353.1,106.6,3.14,0.32,0,0.02,0,0.59,0,0
3857,Poland,1993,4.07,352.2,106.3,3.11,0.34,0,0.02,0,0.61,0,0
3858,Poland,1994,3.9,334.3,101.6,2.9,0.34,0,0.02,0,0.64,0,0
3859,Poland,1995,3.99,341.3,103.9,2.94,0.38,0,0.02,0,0.65,0,0
3860,Poland,1996,4.19,355,109.1,3.01,0.4,0,0.02,0,0.76,0,0
3861,Poland,1997,4.15,350.5,108.1,2.94,0.39,0,0.02,0,0.79,0,0
3862,Poland,1998,3.98,330.9,103.6,2.65,0.4,0,0.02,0,0.9,0,0
3863,Poland,1999,3.9,323.8,101.6,2.54,0.39,0,0.02,0,0.94,0,0
3864,Poland,2000,3.66,299.8,95.1,2.35,0.42,0,0.02,0,0.87,0,0
3865,Poland,2001,3.64,297.9,94.1,2.33,0.43,0.01,0.02,0,0.85,0.01,0
3866,Poland,2002,3.6,294.4,93.1,2.28,0.42,0,0.02,0,0.86,0.01,0
3867,Poland,2003,3.72,303.5,96.4,2.35,0.47,0.01,0.02,0,0.88,0.01,0
3868,Poland,2004,3.75,301.9,97.1,2.28,0.5,0.01,0.02,0,0.94,0.01,0
3869,Poland,2005,3.83,307.2,99.3,2.31,0.51,0.02,0.02,0,0.97,0.02,0
3870,Poland,2006,4.02,320.7,104.3,2.4,0.52,0.02,0.02,0,1.05,0.03,0
3871,Poland,2007,4.01,317.5,104.1,2.34,0.52,0.03,0.02,0,1.09,0.04,0.01
3872,Poland,2008,4.08,319.5,105.9,2.31,0.56,0.04,0.02,0,1.11,0.07,0.01
3873,Poland,2009,3.94,305.3,102.1,2.17,0.54,0.06,0.02,0,1.1,0.1,0.01
3874,Poland,2010,4.2,323.8,108.8,2.31,0.58,0.07,0.03,0,1.16,0.12,0.02
3875,Poland,2011,4.22,324,109.3,2.3,0.59,0.09,0.02,0,1.16,0.15,0.03
3876,Poland,2012,4.1,308.1,106.2,2.14,0.63,0.12,0.02,0,1.11,0.19,0.05
3877,Poland,2013,4.11,310.4,106.5,2.23,0.63,0.1,0.02,0,1.04,0.19,0.06
3878,Poland,2014,3.96,293.3,102.7,2.07,0.61,0.11,0.02,0,1.04,0.22,0.07
3879,Poland,2015,4,293.3,103.9,2.04,0.62,0.11,0.02,0,1.09,0.24,0.11
3880,Poland,2016,4.18,306,108.4,2.07,0.66,0.09,0.02,0,1.2,0.23,0.12
3881,Poland,2017,4.34,315.4,112.7,2.08,0.69,0.07,0.02,0,1.3,0.24,0.14
3882,Poland,2018,4.39,320,114,2.09,0.72,0.08,0.02,0,1.33,0.24,0.12
3883,Poland,2019,4.27,301.8,110.8,1.86,0.75,0.09,0.02,0,1.36,0.28,0.14
3884,Poland,2020,4.08,283.6,106.3,1.72,0.76,0.09,0.02,0,1.29,0.3,0.15
3885,Poland,2021,4.41,309.9,115.2,1.9,0.81,0.09,0.02,0,1.35,0.33,0.15
3886,Poland,2022,4.31,295.7,108.2,1.81,0.65,0.08,0,0,1.46,0.39,0.18
3887,Portugal,1965,0.18,10.5,20.2,0.02,0,0,0.04,0,0.11,0,0
3888,Portugal,1966,0.2,10.8,22.1,0.03,0,0,0.06,0,0.11,0,0
3889,Portugal,1967,0.21,11.6,23.7,0.03,0,0,0.06,0,0.12,0,0
3890,Portugal,1968,0.21,12,24.2,0.02,0,0,0.06,0,0.13,0,0
3891,Portugal,1969,0.23,12.4,26.4,0.02,0,0,0.07,0,0.14,0,0
3892,Portugal,1970,0.28,14.9,31.9,0.02,0,0,0.06,0,0.19,0,0
3893,Portugal,1971,0.3,16.5,35,0.02,0,0,0.07,0,0.22,0,0
3894,Portugal,1972,0.33,17.7,37.5,0.02,0,0,0.08,0,0.24,0,0
3895,Portugal,1973,0.37,20.1,40.9,0.02,0,0,0.08,0,0.26,0,0
3896,Portugal,1974,0.38,21,42.2,0.02,0,0,0.08,0,0.28,0,0
3897,Portugal,1975,0.38,21.8,41.4,0.02,0,0,0.07,0,0.29,0,0
3898,Portugal,1976,0.38,22.8,40.4,0.02,0,0,0.05,0,0.31,0,0
3899,Portugal,1977,0.43,22.2,45.2,0.02,0,0,0.11,0,0.3,0,0
3900,Portugal,1978,0.45,23.3,47,0.02,0,0,0.12,0,0.31,0,0
3901,Portugal,1979,0.48,24.9,49.3,0.02,0,0,0.12,0,0.34,0,0
3902,Portugal,1980,0.46,26.3,47.4,0.01,0,0,0.09,0,0.36,0,0
3903,Portugal,1981,0.46,28.3,46.2,0.02,0,0,0.05,0,0.38,0,0
3904,Portugal,1982,0.49,28.4,49.7,0.02,0,0,0.07,0,0.4,0,0
3905,Portugal,1983,0.51,29.5,51.3,0.02,0,0,0.09,0,0.4,0,0
3906,Portugal,1984,0.53,28.4,53.3,0.02,0,0,0.1,0,0.4,0,0
3907,Portugal,1985,0.54,27.4,54.2,0.03,0,0.01,0.11,0,0.39,0.01,0
3908,Portugal,1986,0.57,30.9,57.3,0.06,0,0.01,0.09,0,0.42,0.01,0
3909,Portugal,1987,0.59,31.6,58.6,0.08,0,0.01,0.1,0,0.4,0.01,0
3910,Portugal,1988,0.65,32.6,65,0.09,0,0.01,0.13,0,0.42,0.01,0
3911,Portugal,1989,0.7,41,70.2,0.1,0,0.01,0.06,0,0.53,0.01,0
3912,Portugal,1990,0.71,39.1,71.4,0.12,0,0.01,0.1,0,0.49,0.01,0
3913,Portugal,1991,0.74,42.1,74.2,0.12,0,0.01,0.1,0,0.51,0.01,0
3914,Portugal,1992,0.75,46,75.1,0.13,0,0.01,0.05,0,0.56,0.01,0
3915,Portugal,1993,0.77,45.2,77.2,0.14,0,0.01,0.09,0,0.53,0.01,0
3916,Portugal,1994,0.8,45.6,79.7,0.14,0,0.01,0.11,0,0.53,0.01,0
3917,Portugal,1995,0.88,53,87.1,0.18,0,0.01,0.09,0,0.6,0.01,0
3918,Portugal,1996,0.9,50.4,89.5,0.16,0,0.01,0.16,0,0.57,0.01,0
3919,Portugal,1997,0.92,50.9,90.4,0.15,0,0.01,0.14,0,0.61,0.01,0
3920,Portugal,1998,1,56.7,98.1,0.15,0.03,0.01,0.14,0,0.67,0.01,0
3921,Portugal,1999,1.02,62.2,99.8,0.16,0.08,0.01,0.08,0,0.69,0.02,0
3922,Portugal,2000,1.06,61.3,102.5,0.16,0.08,0.02,0.12,0,0.68,0.02,0
3923,Portugal,2001,1.07,60.2,103.3,0.13,0.09,0.02,0.15,0,0.68,0.02,0
3924,Portugal,2002,1.06,63.4,102,0.15,0.11,0.02,0.08,0,0.7,0.02,0
3925,Portugal,2003,1.09,59.9,104.3,0.14,0.11,0.02,0.16,0,0.66,0.02,0.01
3926,Portugal,2004,1.07,62.1,102,0.14,0.14,0.02,0.1,0,0.67,0.03,0.01
3927,Portugal,2005,1.07,64.6,101.6,0.14,0.15,0.02,0.05,0,0.69,0.04,0.02
3928,Portugal,2006,1.06,59.6,100.6,0.14,0.15,0.02,0.11,0,0.61,0.05,0.03
3929,Portugal,2007,1.07,58.4,101.2,0.12,0.16,0.02,0.1,0,0.62,0.07,0.04
3930,Portugal,2008,1.03,57.5,97.6,0.11,0.17,0.02,0.07,0,0.6,0.09,0.06
3931,Portugal,2009,1.04,56.9,98.3,0.12,0.17,0.03,0.08,0,0.55,0.11,0.08
3932,Portugal,2010,1.1,51.5,103.7,0.07,0.19,0.03,0.16,0,0.54,0.14,0.09
3933,Portugal,2011,1.05,51.4,99.2,0.09,0.19,0.04,0.11,0,0.51,0.14,0.09
3934,Portugal,2012,0.96,50.7,90.9,0.12,0.16,0.04,0.06,0,0.46,0.15,0.1
3935,Portugal,2013,1.05,49.3,100.4,0.11,0.16,0.04,0.13,0,0.48,0.17,0.12
3936,Portugal,2014,1.07,49.6,103,0.11,0.15,0.04,0.15,0,0.49,0.17,0.12
3937,Portugal,2015,1.05,53.1,101.1,0.14,0.17,0.04,0.08,0,0.48,0.17,0.11
3938,Portugal,2016,1.12,52.4,108.5,0.12,0.18,0.04,0.15,0,0.49,0.18,0.12
3939,Portugal,2017,1.09,57.3,105.4,0.14,0.23,0.04,0.06,0,0.49,0.18,0.12
3940,Portugal,2018,1.11,54.3,107.6,0.11,0.21,0.04,0.12,0,0.49,0.18,0.12
3941,Portugal,2019,1.05,50.3,102.5,0.05,0.22,0.04,0.08,0,0.5,0.19,0.13
3942,Portugal,2020,0.96,40.7,92.8,0.02,0.22,0.05,0.11,0,0.41,0.19,0.12
3943,Portugal,2021,0.96,39.3,93.2,0.01,0.21,0.05,0.11,0,0.42,0.21,0.12
3944,Portugal,2022,0.93,41.8,90.3,0,0.2,0.04,0.1,0,0.46,0.21,0.13
3945,Qatar,1965,0.01,0.3,78.3,0,0,0,0,0,0,0,0
3946,Qatar,1966,0.01,0.3,70,0,0,0,0,0,0,0,0
3947,Qatar,1967,0.01,0.4,88.8,0,0,0,0,0,0,0,0
3948,Qatar,1968,0.02,1.3,249.2,0,0.02,0,0,0,0,0,0
3949,Qatar,1969,0.04,2.1,348.5,0,0.03,0,0,0,0,0,0
3950,Qatar,1970,0.04,2.4,351.6,0,0.04,0,0,0,0,0,0
3951,Qatar,1971,0.04,2.3,310.5,0,0.04,0,0,0,0,0,0
3952,Qatar,1972,0.05,2.6,308.2,0,0.04,0,0,0,0,0,0
3953,Qatar,1973,0.06,3.7,396.2,0,0.06,0,0,0,0.01,0,0
3954,Qatar,1974,0.06,3.2,315.5,0,0.05,0,0,0,0.01,0,0
6018,                 European Union #,1987,,,,,,,3.36,,,,
3955,Qatar,1975,0.08,4.8,432.7,0,0.07,0,0,0,0.01,0,0
3956,Qatar,1976,0.05,3,257,0,0.04,0,0,0,0.01,0,0
3957,Qatar,1977,0.08,4.2,332.5,0,0.06,0,0,0,0.02,0,0
3958,Qatar,1978,0.07,4.1,297.4,0,0.06,0,0,0,0.02,0,0
3959,Qatar,1979,0.18,9.4,696.4,0,0.16,0,0,0,0.02,0,0
3960,Qatar,1980,0.19,9.3,692.5,0,0.18,0,0,0,0.02,0,0
3961,Qatar,1981,0.18,8.8,623.3,0,0.16,0,0,0,0.02,0,0
3962,Qatar,1982,0.21,9.5,683.3,0,0.19,0,0,0,0.03,0,0
3963,Qatar,1983,0.22,10,673.8,0,0.2,0,0,0,0.03,0,0
3964,Qatar,1984,0.25,11.4,727.9,0,0.22,0,0,0,0.03,0,0
3965,Qatar,1985,0.24,10.8,650.5,0,0.2,0,0,0,0.03,0,0
3966,Qatar,1986,0.26,11.6,678.6,0,0.22,0,0,0,0.04,0,0
3967,Qatar,1987,0.25,11.3,632.8,0,0.21,0,0,0,0.04,0,0
3968,Qatar,1988,0.26,12.1,642.4,0,0.22,0,0,0,0.05,0,0
3969,Qatar,1989,0.28,12.7,655.6,0,0.23,0,0,0,0.05,0,0
3970,Qatar,1990,0.28,12.9,642.6,0,0.23,0,0,0,0.05,0,0
3971,Qatar,1991,0.33,15.2,716.2,0,0.28,0,0,0,0.04,0,0
3972,Qatar,1992,0.52,24,1102.1,0,0.47,0,0,0,0.05,0,0
3973,Qatar,1993,0.56,25.7,1142.8,0,0.5,0,0,0,0.05,0,0
3974,Qatar,1994,0.56,26.2,1125.5,0,0.5,0,0,0,0.06,0,0
3975,Qatar,1995,0.56,26.4,1090.1,0,0.5,0,0,0,0.06,0,0
3976,Qatar,1996,0.41,19.6,781.5,0,0.35,0,0,0,0.06,0,0
3977,Qatar,1997,0.45,21.1,819.7,0,0.37,0,0,0,0.08,0,0
3978,Qatar,1998,0.49,23,836.4,0,0.4,0,0,0,0.08,0,0
3979,Qatar,1999,0.54,25.9,882,0,0.46,0,0,0,0.08,0,0
3980,Qatar,2000,0.48,22.6,747.9,0,0.41,0,0,0,0.08,0,0
3981,Qatar,2001,0.46,21.6,684,0,0.38,0,0,0,0.09,0,0
3982,Qatar,2002,0.51,24.5,716.9,0,0.41,0,0,0,0.1,0,0
3983,Qatar,2003,0.59,27.3,783.6,0,0.47,0,0,0,0.12,0,0
3984,Qatar,2004,0.71,33.6,911,0,0.57,0,0,0,0.14,0,0
3985,Qatar,2005,0.8,37.7,945.3,0,0.64,0,0,0,0.16,0,0
3986,Qatar,2006,0.84,40,830.9,0,0.64,0,0,0,0.2,0,0
3987,Qatar,2007,0.92,45.9,746.2,0,0.69,0,0,0,0.23,0,0
3988,Qatar,2008,1.02,52.1,705.6,0,0.75,0,0,0,0.27,0,0
3989,Qatar,2009,1.03,53.4,641.7,0,0.77,0,0,0,0.27,0,0
3990,Qatar,2010,1.2,62.3,701.4,0,0.91,0,0,0,0.29,0,0
3991,Qatar,2011,1.41,74.2,779,0,1.04,0,0,0,0.36,0,0
3992,Qatar,2012,1.59,89.2,836.3,0,1.21,0,0,0,0.38,0,0
3993,Qatar,2013,1.73,99.6,850.3,0,1.27,0,0,0,0.46,0,0
3994,Qatar,2014,1.87,109.6,844.3,0,1.38,0,0,0,0.48,0,0
3995,Qatar,2015,2.13,123.4,883,0,1.56,0,0,0,0.57,0,0
3996,Qatar,2016,2.09,123.1,803.7,0,1.49,0,0,0,0.59,0,0
3997,Qatar,2017,2.02,115.7,744.8,0,1.48,0,0,0,0.53,0,0
3998,Qatar,2018,2.02,119,729.3,0,1.47,0,0,0,0.55,0,0
3999,Qatar,2019,2.1,124.3,748.9,0,1.51,0,0,0,0.59,0,0
4000,Qatar,2020,1.83,107,662.7,0,1.39,0,0,0,0.44,0,0
4001,Qatar,2021,1.93,114.7,717.9,0,1.44,0,0,0,0.49,0,0
4002,Qatar,2022,1.88,110.8,699.2,0,1.32,0,0,0,0.56,0.01,0
4003,Romania,1965,1,68.1,52.5,0.18,0.51,0,0.01,0,0.3,0,0
4004,Romania,1966,1.07,72.5,55.7,0.2,0.55,0,0.01,0,0.32,0,0
4005,Romania,1967,1.19,80.7,61.7,0.22,0.6,0,0.02,0,0.36,0,0
4006,Romania,1968,1.27,86,65.1,0.24,0.64,0,0.02,0,0.38,0,0
4007,Romania,1969,1.46,98.6,74.1,0.28,0.74,0,0.02,0,0.42,0,0
4008,Romania,1970,1.56,105,78.1,0.3,0.77,0,0.03,0,0.46,0,0
4009,Romania,1971,1.65,110.1,81.9,0.32,0.82,0,0.05,0,0.47,0,0
4010,Romania,1972,1.74,114.6,85.4,0.33,0.83,0,0.08,0,0.5,0,0
4011,Romania,1973,1.89,125.8,91.8,0.37,0.88,0,0.08,0,0.56,0,0
4012,Romania,1974,1.91,126,91.3,0.39,0.91,0,0.09,0,0.51,0,0
4013,Romania,1975,2.08,136.8,98.2,0.41,0.99,0,0.1,0,0.59,0,0
4014,Romania,1976,2.24,148,104.5,0.41,1.09,0,0.09,0,0.65,0,0
4015,Romania,1977,2.38,156.2,109.6,0.42,1.15,0,0.1,0,0.71,0,0
6019,                 European Union #,1988,,,,,,,3.55,,,,
4016,Romania,1978,2.56,169.4,117.1,0.47,1.19,0,0.11,0,0.78,0,0
4017,Romania,1979,2.61,174.2,118.6,0.51,1.15,0,0.12,0,0.83,0,0
4018,Romania,1980,2.63,174.5,119.1,0.52,1.19,0,0.13,0,0.79,0,0
4019,Romania,1981,2.64,174.4,118.8,0.54,1.25,0,0.14,0,0.71,0,0
4020,Romania,1982,2.62,172.4,117.2,0.52,1.27,0,0.13,0,0.7,0,0
4021,Romania,1983,2.6,174.2,116,0.6,1.27,0,0.11,0,0.62,0,0
4022,Romania,1984,2.58,171.8,114.9,0.6,1.26,0,0.12,0,0.6,0,0
4023,Romania,1985,2.57,172.5,114.3,0.62,1.18,0,0.14,0,0.64,0,0
4024,Romania,1986,2.63,178,116.4,0.63,1.2,0,0.12,0,0.68,0,0
4025,Romania,1987,2.73,186.2,120.3,0.68,1.18,0,0.12,0,0.75,0,0
4026,Romania,1988,2.78,188.1,122.2,0.73,1.18,0,0.16,0,0.71,0,0
4027,Romania,1989,2.78,189.4,122,0.73,1.17,0,0.15,0,0.73,0,0
4028,Romania,1990,2.65,178.2,115.9,0.53,1.21,0,0.12,0,0.79,0,0
4029,Romania,1991,2.25,143.3,98.4,0.44,1,0,0.16,0,0.66,0,0
4030,Romania,1992,1.98,125.1,86.9,0.43,0.89,0,0.12,0,0.54,0,0
4031,Romania,1993,1.93,122.2,84.8,0.43,0.85,0,0.14,0,0.51,0,0
4032,Romania,1994,1.82,117.9,80.3,0.43,0.78,0,0.14,0,0.47,0,0
4033,Romania,1995,2,127.6,88.6,0.44,0.81,0,0.18,0,0.57,0,0
4034,Romania,1996,1.99,126.2,88.5,0.44,0.81,0,0.17,0.01,0.55,0,0
4035,Romania,1997,1.88,115.1,84.5,0.4,0.67,0,0.19,0.06,0.57,0,0
4036,Romania,1998,1.72,101.7,77.8,0.34,0.63,0,0.2,0.05,0.5,0,0
4037,Romania,1999,1.52,86.3,68.8,0.29,0.57,0,0.19,0.05,0.4,0,0
4038,Romania,2000,1.51,88.9,69,0.31,0.57,0,0.16,0.06,0.42,0,0
4039,Romania,2001,1.53,90.9,70.2,0.32,0.55,0,0.16,0.06,0.45,0,0
4040,Romania,2002,1.59,94.1,73.4,0.34,0.57,0,0.17,0.06,0.45,0,0
4041,Romania,2003,1.59,98.2,73.9,0.38,0.62,0,0.14,0.05,0.4,0,0
4042,Romania,2004,1.65,99.6,77.3,0.38,0.58,0,0.17,0.06,0.46,0,0
4043,Romania,2005,1.65,95.6,78.2,0.36,0.58,0,0.21,0.05,0.44,0,0
4044,Romania,2006,1.68,101.3,80.5,0.41,0.59,0,0.19,0.06,0.44,0,0
4045,Romania,2007,1.62,97.8,78.3,0.41,0.53,0,0.16,0.08,0.44,0,0
4046,Romania,2008,1.63,95.6,79.1,0.4,0.51,0,0.17,0.11,0.44,0,0
4047,Romania,2009,1.42,80.6,69.5,0.32,0.44,0,0.16,0.11,0.39,0.01,0
4048,Romania,2010,1.44,78.2,70.6,0.29,0.45,0,0.2,0.11,0.37,0.01,0
4049,Romania,2011,1.47,85.1,72.8,0.34,0.46,0,0.15,0.11,0.38,0.02,0.01
4050,Romania,2012,1.41,81.7,70.3,0.32,0.45,0,0.12,0.11,0.38,0.04,0.03
4051,Romania,2013,1.32,69.8,65.8,0.25,0.41,0,0.15,0.11,0.35,0.06,0.04
4052,Romania,2014,1.37,71.1,68.5,0.24,0.39,0.01,0.18,0.11,0.38,0.07,0.05
4053,Romania,2015,1.38,71.9,69.2,0.25,0.37,0.01,0.16,0.11,0.38,0.1,0.07
4054,Romania,2016,1.38,69.5,69.6,0.22,0.38,0.01,0.17,0.1,0.4,0.1,0.06
4055,Romania,2017,1.4,72.9,71.1,0.23,0.41,0.01,0.14,0.11,0.42,0.11,0.07
4056,Romania,2018,1.43,73.4,72.8,0.21,0.42,0.01,0.17,0.1,0.43,0.09,0.06
4057,Romania,2019,1.39,71.7,71.4,0.21,0.39,0.01,0.15,0.1,0.45,0.1,0.06
4058,Romania,2020,1.33,64.4,68.4,0.15,0.41,0.01,0.15,0.1,0.42,0.11,0.07
4059,Romania,2021,1.39,68.8,72.1,0.17,0.42,0.01,0.16,0.1,0.44,0.1,0.06
4060,Romania,2022,1.3,65.7,66,0.17,0.35,0.01,0.1,0.1,0.45,0.11,0.07
4061,Russian Federation,1965,0,0,0,0,0,0,0,0,0,0,0
4062,Russian Federation,1966,0,0,0,0,0,0,0,0,0,0,0
4063,Russian Federation,1967,0,0,0,0,0,0,0,0,0,0,0
4064,Russian Federation,1968,0,0,0,0,0,0,0,0,0,0,0
4065,Russian Federation,1969,0,0,0,0,0,0,0,0,0,0,0
4066,Russian Federation,1970,0,0,0,0,0,0,0,0,0,0,0
4067,Russian Federation,1971,0,0,0,0,0,0,0,0,0,0,0
4068,Russian Federation,1972,0,0,0,0,0,0,0,0,0,0,0
4069,Russian Federation,1973,0,0,0,0,0,0,0,0,0,0,0
4070,Russian Federation,1974,0,0,0,0,0,0,0,0,0,0,0
4071,Russian Federation,1975,0,0,0,0,0,0,0,0,0,0,0
4072,Russian Federation,1976,0,0,0,0,0,0,0,0,0,0,0
4073,Russian Federation,1977,0,0,0,0,0,0,0,0,0,0,0
4074,Russian Federation,1978,0,0,0,0,0,0,0,0,0,0,0
4075,Russian Federation,1979,0,0,0,0,0,0,0,0,0,0,0
4076,Russian Federation,1980,0,0,0,0,0,0,0,0,0,0,0
4077,Russian Federation,1981,0,0,0,0,0,0,0,0,0,0,0
4078,Russian Federation,1982,0,0,0,0,0,0,0,0,0,0,0
4079,Russian Federation,1983,0,0,0,0,0,0,0,0,0,0,0
4080,Russian Federation,1984,0,0,0,0,0,0,0,0,0,0,0
4081,Russian Federation,1985,34.4,2172.4,240.7,8.29,12.82,0,1.7,1.01,10.57,0,0
4082,Russian Federation,1986,35.01,2210.8,243,8.52,12.97,0,1.75,1.07,10.7,0,0
4083,Russian Federation,1987,36.15,2268.3,248.8,8.65,13.72,0,1.73,1.27,10.78,0,0
4084,Russian Federation,1988,36.79,2291.8,251.2,8.52,14.47,0,1.71,1.38,10.7,0,0
4085,Russian Federation,1989,36.92,2290.1,250.6,8.24,14.69,0,1.7,1.39,10.9,0,0
4086,Russian Federation,1990,36.27,2233.9,245.1,7.63,14.91,0,1.78,1.21,10.74,0,0
4087,Russian Federation,1991,35.78,2167.9,241,6.99,15.3,0,1.79,1.23,10.47,0,0
4088,Russian Federation,1992,34.44,2072.6,231.6,6.57,14.81,0,1.84,1.22,10,0,0
4089,Russian Federation,1993,32.11,1895.2,215.6,5.93,14.77,0,1.86,1.22,8.34,0,0
4090,Russian Federation,1994,29.3,1726.3,196.9,5.19,13.87,0,1.87,1,7.37,0,0
4091,Russian Federation,1995,27.73,1616.4,186.6,5,13.41,0,1.88,1.02,6.43,0,0
4092,Russian Federation,1996,26.69,1562.9,180,4.91,13.48,0,1.64,1.11,5.54,0,0
4093,Russian Federation,1997,25.24,1463.7,170.6,4.52,12.43,0,1.68,1.11,5.5,0,0
4094,Russian Federation,1998,25.19,1445.3,170.6,4.24,12.94,0,1.69,1.06,5.27,0,0
4095,Russian Federation,1999,25.51,1445.8,173.2,4.27,12.9,0,1.71,1.24,5.38,0,0
4096,Russian Federation,2000,25.97,1452.8,176.9,4.43,13.18,0,1.75,1.34,5.28,0,0
4097,Russian Federation,2001,26.38,1466.1,180.4,4.32,13.4,0,1.84,1.39,5.43,0,0
4098,Russian Federation,2002,26.27,1465.7,180.5,4.34,13.56,0,1.7,1.43,5.24,0,0
4099,Russian Federation,2003,26.81,1494.7,185,4.36,13.88,0,1.63,1.51,5.43,0,0
4100,Russian Federation,2004,27.05,1490,187.4,4.18,14.24,0,1.82,1.44,5.36,0,0
4101,Russian Federation,2005,27.01,1465.7,187.9,3.96,14.41,0,1.78,1.48,5.38,0,0
4102,Russian Federation,2006,28.21,1536.6,196.8,4.06,15.18,0.01,1.78,1.54,5.65,0.01,0
4103,Russian Federation,2007,28.36,1528.3,198.2,3.93,15.44,0,1.8,1.56,5.62,0,0
4104,Russian Federation,2008,28.49,1555.4,199.1,4.22,15.22,0,1.67,1.58,5.8,0,0
4105,Russian Federation,2009,27.08,1446.5,189.2,3.86,14.32,0,1.75,1.58,5.57,0,0
4106,Russian Federation,2010,28.13,1492.4,196.4,3.79,15.26,0.01,1.66,1.63,5.78,0.01,0
4107,Russian Federation,2011,29.09,1558.8,202.9,3.94,15.68,0.01,1.62,1.65,6.2,0.01,0
4108,Russian Federation,2012,29.26,1580.6,203.7,4.12,15.43,0,1.61,1.68,6.41,0,0
4109,Russian Federation,2013,28.92,1548.8,200.9,3.79,15.3,0,1.78,1.62,6.43,0,0
4110,Russian Federation,2014,29.01,1551.4,201,3.67,15.2,0.01,1.69,1.69,6.75,0.01,0
4111,Russian Federation,2015,28.55,1520.8,197.3,3.86,14.71,0,1.63,1.82,6.52,0.01,0
